system:index,0_cumulative_cost,10_cumulative_cost,11_cumulative_cost,12_cumulative_cost,13_cumulative_cost,14_cumulative_cost,15_cumulative_cost,16_cumulative_cost,17_cumulative_cost,18_cumulative_cost,19_cumulative_cost,1_cumulative_cost,20_cumulative_cost,21_cumulative_cost,22_cumulative_cost,23_cumulative_cost,24_cumulative_cost,25_cumulative_cost,26_cumulative_cost,27_cumulative_cost,28_cumulative_cost,29_cumulative_cost,2_cumulative_cost,30_cumulative_cost,31_cumulative_cost,32_cumulative_cost,33_cumulative_cost,34_cumulative_cost,35_cumulative_cost,36_cumulative_cost,37_cumulative_cost,38_cumulative_cost,39_cumulative_cost,3_cumulative_cost,40_cumulative_cost,41_cumulative_cost,42_cumulative_cost,43_cumulative_cost,44_cumulative_cost,45_cumulative_cost,46_cumulative_cost,47_cumulative_cost,48_cumulative_cost,49_cumulative_cost,4_cumulative_cost,50_cumulative_cost,51_cumulative_cost,52_cumulative_cost,53_cumulative_cost,54_cumulative_cost,55_cumulative_cost,56_cumulative_cost,57_cumulative_cost,58_cumulative_cost,59_cumulative_cost,5_cumulative_cost,60_cumulative_cost,61_cumulative_cost,62_cumulative_cost,63_cumulative_cost,64_cumulative_cost,65_cumulative_cost,66_cumulative_cost,67_cumulative_cost,68_cumulative_cost,69_cumulative_cost,6_cumulative_cost,70_cumulative_cost,71_cumulative_cost,72_cumulative_cost,73_cumulative_cost,74_cumulative_cost,75_cumulative_cost,76_cumulative_cost,77_cumulative_cost,78_cumulative_cost,79_cumulative_cost,7_cumulative_cost,80_cumulative_cost,81_cumulative_cost,82_cumulative_cost,83_cumulative_cost,8_cumulative_cost,9_cumulative_cost,.geo
10,0.0,,0.0,0.0,50.008081036035875,,14.553950947020443,0.0,108.22388482411765,,0.0,101.8776566291431,0.0,0.0,20.900179141994993,50.008081036035875,0.0,74.99999999991181,,14.553950947020443,0.0,14.99999999997351,,43.66185284106133,0.0,0.0,,,0.0,0.0,,133.6086817234891,0.0,0.0,0.0,,,140.9001315719825,0.0,,,0.0,0.0,44.999999999964786,,,0.0,14.553950947020443,14.553950947020443,146.30114696338393,0.0,0.0,,,0.0,44.999999999920526,0.0,14.99999999997351,122.70057310131605,0.0,14.553950947020443,14.553950947020443,79.11598293007677,0.0,0.0,20.900179141994993,130.98555852318398,14.553950947020443,104.50084814108251,0.0,0.0,50.008081036035875,43.66185284106133,0.0,50.008081036035875,0.0,0.0,,0.0,14.553950947020443,,0.0,0.0,74.99999999991181,"{""type"":""Point"",""coordinates"":[105.0924469215568,14.007752361911367]}"
11,314.99999999988626,,43.718978449644524,15.000000000017767,224.9353429461151,,62.74031889616549,62.7403421902286,110.91340857236139,20.913443514440605,62.74031889616549,195.00000000005394,50.05942914753696,14.572992816548176,208.4700799153234,0.0,164.56728745244655,104.99999999994733,134.56727580612585,62.74031889616549,92.74028395451427,230.91336197966749,,189.4489066151263,62.74031889616549,14.572992816548176,92.74035383689636,,45.000000000009045,50.913431867319815,,237.616032119155,20.913443514440605,62.74031889616549,45.000000000009045,104.56717098335994,,45.000000000009045,15.000000000017767,,,62.74031889616549,0.0,0.0,,,20.913443514440605,45.000000000009045,14.572992816548176,,208.4700799153234,92.74028395451427,,,104.56717098335994,134.56711274667924,50.913431867319815,134.56711274667924,20.913443514440605,134.56711274667924,20.913443514440605,,62.7403421902286,15.000000000017767,195.78935731301874,92.74028395451427,110.9134784545324,,104.99999999994733,121.03231345642132,224.9353429461151,,237.616032119155,254.08132857921146,,,104.56717098335994,134.9999999999829,43.718978449644524,162.85923542583686,192.0049607350355,45.000000000009045,122.7402490121462,,"{""type"":""Point"",""coordinates"":[104.88885347377398,13.703818347976402]}"
12,212.71649037974262,,14.99999999997351,50.02857811502564,122.71645499772433,,208.33176303311484,20.905473204544496,333.7649721085658,80.9054496140583,160.1770770076463,50.90548499940328,92.71644320324344,20.905473204544496,296.33847755377093,43.68465736572171,131.05397209716514,212.7162308844702,272.7165139666916,120.96254990436762,326.3384893469478,259.08284593243786,44.999999999964786,134.5274249966013,50.02857811502564,20.905473204544496,,,80.90549679410148,137.39789284646906,,224.52746037861962,14.561552455240571,80.90549679410148,50.90548499940328,346.4529197576481,,146.33841858480363,140.90552038284588,,,105.00000000003587,72.80776227620285,410.90531985111306,,,188.14944755616017,50.02857811502564,0.0,320.90559114365425,20.905473204544496,254.999999999948,,,14.561552455240571,,14.561552455240571,266.3384657603768,194.5274485848793,150.0857461399887,326.3384893469478,0.0,44.999999999920526,279.2660426650073,74.99999999991181,375.5760246681292,254.5274721721744,,79.15168302550678,43.68465736572171,50.02857811502564,20.905473204544496,92.71644320324344,247.54639173908973,375.5760246681292,0.0,320.90559114365425,,72.80776227620285,266.3384657603768,14.561552455240571,92.7163724330056,122.71645499772433,308.149494730864,"{""type"":""Point"",""coordinates"":[105.20354198418137,13.88717448563872]}"
13,266.3105441070471,,14.555810491508682,120.92758419192046,110.90143848220623,,45.000000000053305,0.0,0.0,50.01309507135016,0.0,20.901474088332794,0.0,120.92758419192046,233.6452883808654,62.70443413326622,242.7041967521452,133.61887577915743,,0.0,50.01309507135016,72.77905245754341,15.000000000017767,0.0,14.555810491508682,137.34795802040225,,,0.0,0.0,,0.0,0.0,14.555810491508682,146.31021180056203,14.555810491508682,,370.2409258845411,91.81599729420108,,,45.000000000053305,0.0,79.12471605436752,,275.4475308094768,0.0,14.555810491508682,0.0,45.000000000053305,20.901474088332794,104.50732296738009,,,0.0,120.92758419192046,152.70430357723754,120.92758419192046,14.555810491508682,20.901474088332794,314.50750098488635,146.31021180056203,20.901474088332794,45.000000000053305,62.70441039648169,43.66743147452605,50.01309507135016,,14.555810491508682,14.555810491508682,14.555810491508682,,14.555810491508682,224.68282096945433,72.77905245754341,,108.23633703738489,80.90149782466565,320.9801513299175,279.17714381265415,14.555810491508682,91.81605511628358,104.99999999994733,,"{""type"":""Point"",""coordinates"":[105.25423666173695,13.978174089688006]}"
14,,,74.9999999998233,44.999999999964786,20.906969414966248,,20.906969414966248,75.00000000008885,,,0.0,62.72092001210861,,0.0,,191.9170967035395,20.906969414966248,259.10435859302726,62.72092001210861,62.72092001210861,,20.906969414966248,14.563700426670453,,14.563700426670453,14.563700426670453,44.999999999964786,,0.0,0.0,,15.000000000017767,0.0,14.563700426670453,0.0,,,62.72092001210861,43.69110128001136,,,20.906969414966248,0.0,,,,14.563700426670453,0.0,0.0,50.03437026830716,137.41657282832986,361.7910613013742,,0.0,50.03437026830716,14.563700426670453,288.2317594463682,604.8791263341634,44.999999999964786,110.90700471588664,92.72086117475374,164.53468232695576,44.999999999964786,92.72093177902306,0.0,385.41752684319664,44.999999999964786,14.563700426670453,14.563700426670453,0.0,0.0,,92.72093177902306,0.0,50.03437026830716,,80.90694587983833,108.28917197498896,359.1732285641814,896.1472513911548,62.72092001210861,62.72089647740796,0.0,0.0,"{""type"":""Point"",""coordinates"":[104.76179324752152,13.852928395754137]}"
15,,,0.0,0.0,584.4608536879637,,0.0,0.0,104.99999999994735,,20.900642767601266,135.00000000002714,14.99999999997351,,14.99999999997351,,101.8823170961684,0.0,108.22834313574562,75.00000000000033,92.7019520696443,189.21001746431276,92.7019520696443,,0.0,20.900642767601266,,,75.00000000000033,50.9006308838361,,92.7019520696443,75.00000000000033,75.00000000000033,20.900642767601266,0.0,,14.554616728024058,0.0,,,75.00000000000033,14.554616728024058,0.0,,,101.8823170961684,166.44681004784184,,14.554616728024058,79.1191096796975,79.1191096796975,,,0.0,14.554616728024058,162.7217282839613,558.9113113408058,80.90061899988564,62.70194018633069,200.9005714621085,14.99999999997351,104.50316630297229,0.0,0.0,247.428484376409,72.77308364012029,,0.0,0.0,0.0,122.70196395274087,80.90066653438879,0.0,44.999999999920526,,44.999999999920526,137.33757659179372,176.3046182065863,92.7019520696443,0.0,130.99155055221652,43.663850184072174,194.50298804148565,"{""type"":""Point"",""coordinates"":[105.02780592357658,13.997083323441913]}"
16,0.0,,0.0,14.560925690729691,45.000000000053305,,0.0,0.0,14.560925690729691,14.560925690729691,14.560925690729691,20.905036641237558,80.90506024690123,50.90504844419392,,0.0,0.0,15.000000000017767,50.02688802269694,0.0,43.682777072189076,43.682777072189076,14.560925690729691,0.0,14.560925690729691,15.000000000017767,50.02688802269694,,0.0,0.0,0.0,62.71509812057454,0.0,0.0,0.0,45.000000000053305,,0.0,43.682777072189076,,,0.0,20.905036641237558,0.0,,0.0,14.560925690729691,0.0,,92.71513352934082,15.000000000017767,14.560925690729691,50.02688802269694,,0.0,14.560925690729691,166.51429354853445,166.51429354853445,20.905036641237558,0.0,321.0664710025249,217.2673699961614,0.0,15.000000000017767,108.2705907856157,92.7150627109466,62.71509812057454,20.905036641237558,20.905036641237558,208.32418557085037,0.0,,0.0,43.682777072189076,225.00000000008947,,43.682777072189076,0.0,337.5000414692972,131.04833121656722,,50.905024838134956,0.0,72.80462845364846,"{""type"":""Point"",""coordinates"":[104.56575961608496,13.89724591284866]}"
17,122.72089647792741,530.9067928799077,14.56373421182033,50.0344613731402,137.4168666440622,271.7904847180617,146.34884474209667,0.0,14.999999999929253,,20.90699294949954,,14.56373421182033,43.69120263546099,,72.81867105910165,134.5348588429561,233.73146181819595,670.6414519728714,104.99999999977031,80.90696941495074,208.3581402774275,91.84845903904132,,62.72099061540065,14.999999999929253,,,20.90699294949954,14.56373421182033,,743.0032847759248,20.90699294949954,131.07360790638296,14.56373421182033,,,0.0,0.0,,,62.72096708144267,,641.5140849044951,,,62.72096708144267,62.72096708144267,14.56373421182033,341.3091456095468,50.906981182302104,62.72096708144267,,,0.0,44.99999999987627,62.72096708144267,470.9068164207201,62.72099061540065,133.66231853322887,50.906981182302104,175.47621181047305,14.56373421182033,14.56373421182033,0.0,504.8110793274198,512.3185296366444,,,43.69120263546099,43.69120263546099,,341.3091456095468,0.0,50.0344613731402,,188.16274826987438,20.90699294949954,20.90699294949954,80.90696941495074,0.0,20.90699294949954,14.56373421182033,108.28939822042153,"{""type"":""Point"",""coordinates"":[105.07982876148768,13.85244674273216]}"
18,,,0.0,104.99999999994733,14.559484155667402,,14.559484155667402,43.6784524670022,247.2552632148342,,15.000000000017767,,,15.000000000017767,,50.02300090984706,0.0,20.90403259851226,0.0,20.90403259851226,14.559484155667402,14.559484155667402,,,0.0,218.39226233501105,,,0.0,15.000000000017767,,0.0,,0.0,14.559484155667402,,,14.559484155667402,0.0,,,0.0,,0.0,,,14.559484155667402,14.559484155667402,,79.14196922118187,0.0,179.1879828622655,,,0.0,135.00000000011565,179.18782343457676,20.90403259851226,43.6784524670022,79.14196922118187,133.63917858923682,45.000000000009045,,43.6784524670022,15.000000000017767,,50.02300090984706,72.797420778337,131.03535740100662,14.559484155667402,14.559484155667402,43.6784524670022,43.6784524670022,92.71205050883279,194.5202457401016,15.000000000017767,14.559484155667402,0.0,162.75791654254226,45.000000000009045,15.000000000017767,0.0,14.559484155667402,45.000000000053305,"{""type"":""Point"",""coordinates"":[104.73275756433728,13.920170047152599]}"
19,,,0.0,0.0,45.000000000053305,14.544768367774173,0.0,0.0,14.544768367774173,,14.544768367774173,79.07285931456549,14.544768367774173,45.000000000053305,433.4054786776025,0.0,0.0,0.0,404.4690973146563,14.544768367774173,14.544768367774173,0.0,329.79744311111574,,,0.0,,,166.3414695212105,0.0,,45.000000000053305,104.46888118434008,0.0,75.00000000008885,,,104.46888118434008,15.000000000017767,,,0.0,0.0,,,,0.0,92.68138154616969,14.544768367774173,371.5847896762228,49.98332257901714,0.0,,,45.000000000053305,0.0,43.63430510332252,0.0,371.5847896762228,146.25639282940313,15.000000000017767,122.68127347197674,20.893785843468798,79.07285931456549,79.07285931456549,0.0,104.46888118434008,,45.000000000053305,0.0,134.99999999998286,14.544768367774173,43.63430510332252,45.000000000053305,236.25614064708702,91.77084775785539,0.0,101.81337857441922,218.04427672273027,295.3973634073204,,146.25639282940313,0.0,0.0,"{""type"":""Point"",""coordinates"":[104.827417021858,14.151836282897609]}"
20,,,0.0,0.0,224.6180441975891,,120.9008376224678,50.0012104414031,50.89839289090125,,0.0,,0.0,43.654208439046485,104.99999999999159,0.0,0.0,0.0,,45.000000000053305,0.0,20.898404815372114,218.08534521908973,0.0,0.0,0.0,,,0.0,0.0,,206.28855943739381,15.000000000017767,0.0,14.551402813015496,,,14.551402813015496,0.0,,,45.000000000053305,0.0,104.49197637858629,,,0.0,50.0012104414031,15.000000000017767,255.00000000008075,0.0,0.0,,,0.0,0.0,0.0,45.000000000053305,160.06543094317047,15.000000000017767,45.000000000053305,50.0012104414031,,0.0,0.0,0.0,165.00000000001842,,,0.0,62.69522637040582,,140.89835711601006,254.49213139091103,165.00000000001842,,45.000000000053305,50.898416739697126,15.000000000017767,0.0,45.000000000053305,120.90074527079543,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.1484976371324,14.047776603380024]}"
21,14.554855607256039,,62.70241547056601,14.554855607256039,43.66456682176812,0.0,50.01052033159186,14.554855607256039,134.50410498694447,62.70241547056601,15.000000000017767,140.90076159310584,0.0,20.90080911707979,266.3052242166182,15.000000000017767,0.0,20.90080911707979,278.1075077760405,50.01052033159186,45.000000000053305,104.50399806248845,20.90080911707979,15.000000000017767,50.01052033159186,15.000000000017767,,,14.554855607256039,0.0,,220.94256994705108,0.0,15.000000000017767,0.0,0.0,,62.70243923169566,45.000000000053305,,,50.01052033159186,50.01052033159186,0.0,,,15.000000000017767,14.554855607256039,,162.72351553599944,0.0,50.01052033159186,,,50.01052033159186,,0.0,175.41516574087015,165.0000000000184,62.70243923169566,165.00000000001842,20.90080911707979,43.66456682176812,50.900820997571614,0.0,15.000000000017767,220.94256994705108,,50.01052033159186,14.554855607256039,80.90078535558709,80.90083287781462,62.70243923169566,14.554855607256039,14.554855607256039,,50.900820997571614,206.30539055750347,50.900820997571614,104.50409310697528,43.66456682176812,104.50409310697528,0.0,188.1074721378528,"{""type"":""Point"",""coordinates"":[105.341568989652,13.9934274719568]}"
22,,,0.0,0.0,20.895596593451053,,0.0,0.0,14.54736941841068,,0.0,43.64210825523204,0.0,20.895596593451053,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,14.54736941841068,79.08507426709377,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,79.08507426709377,,,0.0,0.0,,75.00000000000031,0.0,0.0,,,0.0,,0.0,14.54736941841068,43.64210825523204,0.0,0.0,14.54736941841068,20.895596593451053,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.895596593451053,0.0,0.0,14.54736941841068,0.0,50.89558461802142,14.54736941841068,0.0,0.0,15.000000000017767,"{""type"":""Point"",""coordinates"":[105.56116333363858,14.111110406036191]}"
23,,,0.0,0.0,50.89663762903861,20.89662567246262,15.000000000017767,0.0,50.89663762903861,,14.548847531488217,14.548847531488217,0.0,43.64654259446465,43.64654259446465,44.999999999964786,0.0,15.000000000017767,44.999999999964786,0.0,0.0,80.89660175867522,,,0.0,0.0,,,0.0,0.0,,62.68988897392832,0.0,0.0,0.0,14.548847531488217,,0.0,0.0,,,15.000000000017767,0.0,62.68986506056704,,,20.89662567246262,0.0,,44.999999999964786,45.000000000053305,0.0,,,15.000000000017767,0.0,0.0,79.09201579841549,14.548847531488217,20.89662567246262,0.0,0.0,0.0,45.000000000053305,20.89662567246262,,15.000000000017767,,0.0,0.0,0.0,50.89663762903861,50.89663762903861,0.0,0.0,20.89662567246262,62.68988897392832,14.548847531488217,15.000000000017767,317.15515342911726,50.89661371567733,74.9999999998233,0.0,20.89662567246262,"{""type"":""Point"",""coordinates"":[105.2401811573881,14.087843734765505]}"
24,162.7548677985469,,0.0,50.903760646656735,50.02190224653184,,0.0,0.0,0.0,,0.0,0.0,20.90374882019494,164.5185785226577,0.0,0.0,14.999999999929253,14.999999999929253,0.0,0.0,20.90374882019494,50.903736993296434,0.0,0.0,0.0,14.999999999929253,,,0.0,0.0,,0.0,0.0,0.0,179.18371249267096,140.42256388049975,,0.0,0.0,,,0.0,14.559076713168446,,,,0.0,0.0,91.8293540985386,,0.0,122.71128193970056,,,0.0,0.0,122.71116367183954,179.18371249267096,0.0,14.559076713168446,92.71119915313453,164.5185785226577,0.0,0.0,104.51869679366591,101.91353699217912,0.0,,14.559076713168446,50.903736993296434,0.0,0.0,20.90374882019494,104.51869679366591,179.18371249267096,,0.0,0.0,146.32613529921127,188.13392860468343,,14.559076713168446,14.559076713168446,43.67723013950534,"{""type"":""Point"",""coordinates"":[105.44311837197807,13.926618487517567]}"
25,,,0.0,0.0,20.900262381454727,,15.000000000017767,0.0,62.70079903480473,,0.0,0.0,0.0,0.0,104.99999999994733,43.662211447864934,0.0,14.554070482621645,134.9999999999829,0.0,14.554070482621645,15.000000000017767,45.000000000009045,217.2106926422509,74.99999999995606,0.0,,,,0.0,,14.554070482621645,0.0,0.0,0.0,0.0,,80.90023859987332,0.0,,,0.0,0.0,80.90023859987332,,,0.0,0.0,,91.80894000004803,104.50126434433096,14.554070482621645,,,0.0,0.0,0.0,50.900250490800914,200.90019103428992,0.0,0.0,0.0,,0.0,0.0,43.662211447864934,110.90022670876044,,14.554070482621645,0.0,15.000000000017767,170.90020292599712,14.554070482621645,0.0,50.00840334669802,,0.0,74.99999999995606,0.0,15.000000000017767,0.0,101.87849337835152,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.55582160435256,14.005891241657014]}"
26,,,0.0,79.12727650940826,104.5092213832404,,0.0,14.55635568586061,150.04370727441307,,0.0,150.04370727441307,0.0,0.0,,50.014565137687036,43.66906705758183,80.90183004256134,622.5774788516119,0.0,50.90184190440052,0.0,0.0,43.66906705758183,0.0,0.0,,,0.0,43.66906705758183,,131.00720117274548,14.55635568586061,0.0,15.000000000017767,,,179.1562586644298,14.55635568586061,,,14.55635568586061,45.000000000053305,20.901853765965818,,0.0,0.0,0.0,,,72.78177842930305,104.5092213832404,,,72.78177842930305,,74.99999999995606,248.11689739295258,164.5093399965888,50.014565137687036,45.000000000053305,271.7245259541568,15.000000000017767,79.12727650940826,14.55635568586061,344.508746883183,43.66906705758183,,105.00000000008012,0.0,0.0,79.12727650940826,79.12727650940826,0.0,304.56679454184075,,50.014565137687036,0.0,15.000000000017767,146.31286960642643,0.0,79.12727650940826,0.0,91.81828453097063,"{""type"":""Point"",""coordinates"":[104.77982848557453,13.96976211736879]}"
27,0.0,,79.05670909733824,20.891391946306744,43.62398786327362,,49.97405052182249,0.0,49.97405052182249,0.0,20.891391946306744,108.139367672854,0.0,14.541329287757874,189.03728074085237,0.0,0.0,0.0,201.73721560414546,,0.0,14.541329287757874,,,14.99999999997351,0.0,,,14.99999999997351,0.0,,149.92216361654175,,62.6741637876612,0.0,,,80.89136784352294,0.0,,,20.891391946306744,0.0,0.0,,,20.891391946306744,0.0,194.4570440870268,,92.67412763358283,14.541329287757874,,,92.67419994083107,20.891391946306744,0.0,194.4570440870268,0.0,140.89144014930162,91.75678773521247,164.4570320367831,0.0,80.8914160481646,43.62398786327362,198.97213924382746,43.62398786327362,,14.541329287757874,0.0,0.0,,92.67419994083107,0.0,79.05670909733824,385.15268688884885,80.8914160481646,20.891391946306744,101.78930501430511,,14.541329287757874,14.99999999997351,0.0,49.97405052182249,"{""type"":""Point"",""coordinates"":[104.6746742655017,14.205550253731216]}"
28,824.9999999999595,,160.14704163867805,14.558821967152548,104.99999999994733,,179.18130175250653,15.000000000017767,179.18130175250653,,50.02121532944656,108.25650319805675,15.000000000017767,150.06365781820142,204.55997733107796,166.49179106666696,195.60943500097207,,341.19765467249755,122.71074967439719,208.29894568681163,512.1638735302407,,72.79410983576274,14.558821967152548,20.90357139514147,,,15.000000000017767,80.90354773471716,,350.9034412523628,166.49179106666696,134.51775050381926,14.558821967152548,259.0572250207604,,62.71070235531371,72.79410983576274,,,108.25650319805675,15.000000000017767,0.0,,43.67646590145765,137.37414713236186,188.13195327184204,0.0,176.32481048159462,92.71073784496616,79.13885926375166,,,92.71073784496616,108.25650319805675,15.000000000017767,300.8644979340917,278.13163384344386,79.13885926375166,137.37414713236186,0.0,0.0,0.0,92.71073784496616,343.55416239882845,463.5542097099858,0.0,20.90357139514147,101.91175377006783,0.0,101.91175377006783,133.63538564616206,45.000000000053305,391.7469013127385,,,,45.000000000009045,204.5603941022381,20.90357139514147,91.82831231832984,74.99999999995606,110.90353590418255,"{""type"":""Point"",""coordinates"":[105.07694671688154,13.930609545286229]}"
29,20.90042882784038,,0.0,50.009047839288925,120.91844433488767,,20.90042882784038,0.0,0.0,,0.0,0.0,0.0,137.33490487363454,75.00000000000033,44.999999999964786,44.999999999964786,0.0,146.80085765571664,0.0,14.554309505724271,20.90042882784038,14.554309505724271,14.554309505724271,50.90044071518942,20.90042882784038,,,0.0,0.0,,80.90045260235317,14.554309505724271,0.0,20.90042882784038,,,50.009047839288925,20.90042882784038,,,14.554309505724271,14.554309505724271,0.0,,,0.0,50.009047839288925,14.554309505724271,133.6106473154652,14.554309505724271,50.009047839288925,,,43.662928517172816,91.8099173823717,50.009047839288925,44.999999999964786,14.99999999997351,14.554309505724271,14.554309505724271,43.662928517172816,14.554309505724271,74.99999999991181,14.554309505724271,14.554309505724271,0.0,14.554309505724271,14.554309505724271,20.90042882784038,0.0,140.90038127611552,14.554309505724271,43.662928517172816,14.99999999997351,,20.90042882784038,20.90042882784038,14.554309505724271,20.90042882784038,14.554309505724271,20.90042882784038,0.0,,"{""type"":""Point"",""coordinates"":[105.46796017617422,14.00191691988249]}"
30,14.552720526607917,,15.000000000017767,14.552720526607917,20.8993223508823,,20.8993223508823,15.000000000017767,0.0,,15.000000000017767,,0.0,15.000000000017767,20.8993223508823,0.0,15.000000000017767,79.11020445731397,0.0,15.000000000017767,0.0,45.000000000053305,15.000000000017767,20.8993223508823,15.000000000017767,0.0,,,0.0,0.0,,20.8993223508823,15.000000000017767,0.0,15.000000000017767,14.552720526607917,,50.004763404098135,0.0,,,20.8993223508823,,20.8993223508823,,,14.552720526607917,0.0,50.89933425850191,,15.000000000017767,15.000000000017767,,,20.8993223508823,0.0,15.000000000017767,0.0,43.658161579823755,0.0,15.000000000017767,14.552720526607917,0.0,0.0,0.0,108.21564551052981,0.0,14.552720526607917,14.552720526607917,0.0,,,15.000000000017767,14.552720526607917,15.000000000017767,,50.89933425850191,0.0,0.0,14.552720526607917,229.89224815804266,20.8993223508823,0.0,,"{""type"":""Point"",""coordinates"":[105.57894168071327,14.027063978219193]}"
31,,,0.0,0.0,0.0,,0.0,20.90416262211523,0.0,,0.0,20.90416262211523,0.0,,15.000000000017767,0.0,0.0,50.904174441150474,15.000000000017767,0.0,0.0,62.71247604709697,0.0,,0.0,0.0,,,,15.000000000017767,,0.0,0.0,0.0,0.0,50.904174441150474,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,50.023504299516276,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.559670838700525,45.000000000053305,20.90416262211523,,0.0,50.904174441150474,0.0,,0.0,0.0,15.000000000017767,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,50.904174441150474,"{""type"":""Point"",""coordinates"":[105.60888665304071,13.917181918051877]}"
32,,,15.000000000017767,105.00000000008012,50.90467064291472,,50.025425370002885,45.000000000009045,92.7140001185565,,14.560383268483127,,45.000000000009045,152.71402373723302,483.09330638492906,105.00000000008012,50.90467064291472,108.2669584439354,667.1855413331571,50.90467064291472,50.90467064291472,162.76487447830036,0.0,0.0,80.9046352127072,72.80191634241564,,,15.000000000017767,43.68114980544938,,14.560383268483127,50.90467064291472,15.000000000017767,15.000000000017767,43.68114980544938,,0.0,0.0,,,43.68114980544938,,0.0,,,43.68114980544938,14.560383268483127,0.0,588.3460882586664,43.68114980544938,15.000000000017767,,,164.52336502304436,45.000000000009045,14.560383268483127,110.9046942619373,208.31762781374593,72.80191634241564,14.560383268483127,0.0,72.80191634241564,14.560383268483127,72.80191634241564,,45.000000000053305,,0.0,14.560383268483127,15.000000000017767,14.560383268483127,45.000000000009045,74.99999999995606,122.71401192797501,133.6441079413341,110.9046942619373,14.560383268483127,14.560383268483127,122.71401192797501,,0.0,43.68114980544938,218.14163423842965,"{""type"":""Point"",""coordinates"":[105.40040118973089,13.90570431155277]}"
33,,,0.0,0.0,15.000000000017767,,20.90078535524878,0.0,20.90078535524878,,50.90079723617473,0.0,0.0,14.55482148518658,,0.0,14.55482148518658,0.0,50.01042832562194,0.0,14.55482148518658,79.1200712959951,,20.90078535524878,0.0,20.90078535524878,,,43.66446445555974,0.0,,0.0,0.0,0.0,0.0,0.0,,50.90077347414507,0.0,,,0.0,0.0,43.66446445555974,,,20.90078535524878,62.70234418460709,50.01042832562194,,101.88375039630606,0.0,,,92.7023085410396,15.000000000017767,74.99999999995606,50.90079723617473,45.000000000009045,182.70220160653884,80.90076159276754,,14.55482148518658,20.90078535524878,0.0,50.90077347414507,0.0,,79.1200712959951,43.66446445555974,0.0,,200.90071406538414,45.000000000009045,50.90077347414507,,0.0,135.00000000011565,0.0,,45.000000000009045,50.90077347414507,79.1200712959951,0.0,"{""type"":""Point"",""coordinates"":[104.97985143161652,13.99392494187173]}"
34,,,0.0,91.8452797689451,110.9064161081682,,14.562956836143,20.906451439940003,14.562956836143,,0.0,314.06416107905915,0.0,14.99999999997351,308.41370001287277,14.562956836143,75.00000000000033,80.90642788562394,224.787847145942,14.562956836143,105.00000000003587,43.688870508429,14.99999999997351,110.9064161081682,,0.0,,,0.0,0.0,,271.7842926736618,14.562956836143,0.0,14.99999999997351,14.99999999997351,,271.7842926736618,14.99999999997351,,,20.906451439940003,44.999999999964786,14.562956836143,,,14.99999999997351,105.00000000003587,74.99999999991181,80.90647499332661,0.0,91.8452797689451,,,79.158278784512,14.562956836143,179.2230207858031,50.032365112226,337.53961368515877,92.71937787325959,50.906463216726124,50.032365112226,20.906451439940003,91.8452797689451,0.0,0.0,14.562956836143,,0.0,91.8452797689451,0.0,0.0,101.940697853001,101.940697853001,14.562956836143,0.0,14.562956836143,0.0,512.7195427232808,62.719342542795275,50.90643966286228,92.71930721141894,14.562956836143,0.0,"{""type"":""Point"",""coordinates"":[105.31421905678495,13.864873146183543]}"
35,50.89564449282405,,0.0,44.999999999964786,44.999999999964786,0.0,0.0,,44.999999999964786,0.0,20.895632518247155,20.895632518247155,20.895632518247155,14.547421020181641,0.0,0.0,20.895632518247155,91.78175156973461,,44.999999999964786,0.0,50.89564449282405,0.0,,14.547421020181641,50.89564449282405,,,0.0,0.0,,0.0,0.0,20.895632518247155,50.89562054337931,,,14.547421020181641,49.99047455861044,,,0.0,0.0,20.895632518247155,,,49.99047455861044,14.99999999997351,50.89564449282405,0.0,0.0,50.89564449282405,,,14.99999999997351,50.89564449282405,62.686885579926596,50.89562054337931,14.547421020181641,50.89564449282405,50.89564449282405,62.686909529371334,,20.895632518247155,0.0,80.89560856832647,0.0,,14.547421020181641,50.89564449282405,44.999999999920526,,0.0,0.0,62.686909529371334,,0.0,0.0,49.99047455861044,62.686909529371334,14.547421020181641,0.0,44.999999999920526,50.89564449282405,"{""type"":""Point"",""coordinates"":[104.69446212171113,14.110281413121019]}"
